system:index,date,dates_found,district,districts_found,elevation_m,event_id,extraction_confidence,landslide_type,location,manual_review_reason,manually_verified,ocr_used,slope_deg,source_excerpt,source_page,source_pdf,state,﻿review_id,.geo
000000000000000001ea_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1033.8506,GSI-0D1AFDDFC231,0.9,debris_slide,"Melthum to Hualngohmun Road, Aizawl",possible_duplicate,false,false,46.927006,"Slide number: MZ/AZL/84A10/2024/053 | State: Mizoram | District: Aizawl | Location: Melthum to Hualngohmun Road, Aizawl | Latitude: 23.67805556 | Longitude: 92.72 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72008539015394,23.67795811223942]}"
000000000000000001ed_0,28-05-2024,28-05-2024,Aizawl,Aizawl,830.7539,GSI-7BEAA54047E7,0.9,debris_slide,"Melriat, Aizawl",possible_duplicate,false,false,29.421131,"Slide number: MZ/AZL/84A10/2024/056 | State: Mizoram | District: Aizawl | Location: Melriat, Aizawl | Latitude: 23.64638889 | Longitude: 92.72527778 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72520578727342,23.646427245766827]}"
000000000000000001ee_0,28-05-2024,28-05-2024,Aizawl,Aizawl,868.8638,GSI-18796AAA831D,0.9,debris_slide,Kelsih,possible_duplicate,false,false,22.802174,Slide number: MZ/AZL/84A10/2024/057 | State: Mizoram | District: Aizawl | Location: Kelsih | Latitude: 23.63111111 | Longitude: 92.72388889 | Material: Debris | Movement: Slide | History: 28 May 2024,578,landslide_report.pdf,Mizoram,GSI-REVIEW-002067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72385831434724,23.631066054408382]}"
000000000000000001ef_0,28-05-2024,28-05-2024,Aizawl,Aizawl,800.3417,GSI-0FDDE43D0627,0.9,debris_slide,"Falkawn, Aizawl",possible_duplicate,false,false,19.570282,"Slide number: MZ/AZL/84A10/2024/059 | State: Mizoram | District: Aizawl | Location: Falkawn, Aizawl | Latitude: 23.62833333 | Longitude: 92.72333333 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72331932517677,23.628371108556024]}"
000000000000000001f0_0,28-05-2024,28-05-2024,Aizawl,Aizawl,810.1245,GSI-DCEFAD2C19F8,0.9,debris_slide,"Falkawn, Aizawl",possible_duplicate,false,false,17.743774,"Slide number: MZ/AZL/84A10/2024/060 | State: Mizoram | District: Aizawl | Location: Falkawn, Aizawl | Latitude: 23.62277778 | Longitude: 92.72444444 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72439730351772,23.62271172226607]}"
000000000000000001f1_0,28-05-2024,28-05-2024,Aizawl,Aizawl,811.6982,GSI-CAC0D54AB3F6,0.9,debris_slide,"Falkawn, Aizawl",possible_duplicate,false,false,36.561874,"Slide number: MZ/AZL/84A10/2024/061 | State: Mizoram | District: Aizawl | Location: Falkawn, Aizawl | Latitude: 23.62194444 | Longitude: 92.72305556 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72304983059153,23.621903238510363]}"
000000000000000001f2_0,28-05-2024,28-05-2024,Aizawl,Aizawl,813.07135,GSI-351BA989622D,0.9,debris_slide,"Falkawn, Aizawl",possible_duplicate,false,false,28.005249,"Slide number: MZ/AZL/84A10/2024/062 | State: Mizoram | District: Aizawl | Location: Falkawn, Aizawl | Latitude: 23.62083333 | Longitude: 92.7225 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72251084142107,23.62082526016942]}"
000000000000000001f3_0,28-05-2024,28-05-2024,Aizawl,Aizawl,830.00604,GSI-6DD32557C183,0.9,debris_slide,"Falkawn, Aizawl",possible_duplicate,false,false,36.2255,"Slide number: MZ/AZL/84A10/2024/063 | State: Mizoram | District: Aizawl | Location: Falkawn, Aizawl | Latitude: 23.61916667 | Longitude: 92.7225 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72251084142107,23.619208292658005]}"
000000000000000001f4_0,28-05-2024,28-05-2024,Aizawl,Aizawl,813.6624,GSI-0BAECF136B55,0.9,debris_slide,"Falkawn vengthar, Aizawl",possible_duplicate,false,false,28.479858,"Slide number: MZ/AZL/84A10/2024/065 | State: Mizoram | District: Aizawl | Location: Falkawn vengthar, Aizawl | Latitude: 23.61972222 | Longitude: 92.72527778 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72520578727342,23.619747281828477]}"
000000000000000001f5_0,28-05-2024,28-05-2024,Aizawl,Aizawl,783.59546,GSI-D9FA12BC54B3,0.9,debris_slide,"Falkawn vengthar, Aizawl",possible_duplicate,false,false,25.047754,"Slide number: MZ/AZL/84A10/2024/066 | State: Mizoram | District: Aizawl | Location: Falkawn vengthar, Aizawl | Latitude: 23.62027778 | Longitude: 92.72555556 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72547528185866,23.62028627099895]}"
000000000000000001f6_0,28-05-2024,28-05-2024,Aizawl,Aizawl,773.07477,GSI-A7EC40B27E14,0.9,debris_slide,"Falkawn vengthar, Aizawl",possible_duplicate,false,false,28.106693,"Slide number: MZ/AZL/84A10/2024/067 | State: Mizoram | District: Aizawl | Location: Falkawn vengthar, Aizawl | Latitude: 23.62027778 | Longitude: 92.72611111 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72601427102913,23.62028627099895]}"
000000000000000001f7_0,28-05-2024,28-05-2024,Aizawl,Aizawl,790.643,GSI-13641064FB74,0.9,debris_slide,"Falkawn vengthar, Aizawl",possible_duplicate,false,false,27.328007,"Slide number: MZ/AZL/84A10/2024/068 | State: Mizoram | District: Aizawl | Location: Falkawn vengthar, Aizawl | Latitude: 23.62111111 | Longitude: 92.72444444 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72439730351772,23.621094754754655]}"
000000000000000001f8_0,28-05-2024,28-05-2024,Aizawl,Aizawl,990.1457,GSI-C0BF00B26A5A,0.9,debris_slide,"Hlimen, Aizawl",possible_duplicate,false,false,34.393677,"Slide number: MZ/AZL/84A10/2024/071 | State: Mizoram | District: Aizawl | Location: Hlimen, Aizawl | Latitude: 23.67583333 | Longitude: 92.715 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71496499303446,23.675802155557534]}"
000000000000000001f9_0,28-05-2024,28-05-2024,Aizawl,Aizawl,998.64935,GSI-2B73869CA8A6,0.9,debris_slide,"Hlimen, Aizawl",possible_duplicate,false,false,27.617992,"Slide number: MZ/AZL/84A10/2024/073 | State: Mizoram | District: Aizawl | Location: Hlimen, Aizawl | Latitude: 23.67444444 | Longitude: 92.71472222 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71469549844923,23.674454682631357]}"
000000000000000001fa_0,28-05-2024,28-05-2024,Aizawl,Aizawl,991.07214,GSI-EDA0D1945547,0.9,debris_slide,"Hlimen, Aizawl",possible_duplicate,false,false,17.68661,"Slide number: MZ/AZL/84A10/2024/074 | State: Mizoram | District: Aizawl | Location: Hlimen, Aizawl | Latitude: 23.67388889 | Longitude: 92.71472222 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71469549844923,23.673915693460884]}"
000000000000000001fb_0,28-05-2024,28-05-2024,Aizawl,Aizawl,992.4957,GSI-A155AA281641,0.9,debris_slide,"Hlimen, Aizawl",possible_duplicate,false,false,9.578943,"Slide number: MZ/AZL/84A10/2024/075 | State: Mizoram | District: Aizawl | Location: Hlimen, Aizawl | Latitude: 23.672069 | Longitude: 92.7099293 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002080,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70984459591497,23.67202923136423]}"
000000000000000001fc_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1034.2816,GSI-73E4CB44402F,0.9,debris_slide,"Hlimen, Aizawl",possible_duplicate,false,false,23.48625,"Slide number: MZ/AZL/84A10/2024/076 | State: Mizoram | District: Aizawl | Location: Hlimen, Aizawl | Latitude: 23.684301 | Longitude: 92.715511 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71550398220494,23.68442598228508]}"
000000000000000001fd_0,28-05-2024,28-05-2024,Aizawl,Aizawl,868.70276,GSI-08320A29519A,0.9,debris_slide,"World Bank Road, Kulikawn East, Aizawl",possible_duplicate,false,false,37.066418,"Slide number: MZ/AZL/84A10/2024/077 | State: Mizoram | District: Aizawl | Location: World Bank Road, Kulikawn East, Aizawl | Latitude: 23.70638889 | Longitude: 92.72055556 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72062437932442,23.706255043689186]}"
000000000000000001ff_0,28-05-2024,28-05-2024,Aizawl,Aizawl,864.7319,GSI-CAC2B937E08C,0.9,debris_slide,"World Bank Road, Aizawl",possible_duplicate,false,false,34.407845,"Slide number: MZ/AZL/84A10/2024/082 | State: Mizoram | District: Aizawl | Location: World Bank Road, Aizawl | Latitude: 23.69 | Longitude: 92.72361111 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72358881976201,23.690085368575033]}"
00000000000000000200_0,28-05-2024,28-05-2024,Aizawl,Aizawl,908.74927,GSI-7645385A1AD7,0.9,debris_slide,"World Bank Road, Aizawl",possible_duplicate,false,false,36.04996,"Slide number: MZ/AZL/84A10/2024/083 | State: Mizoram | District: Aizawl | Location: World Bank Road, Aizawl | Latitude: 23.68361111 | Longitude: 92.72277778 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7227803360063,23.683617498529376]}"
00000000000000000201_0,28-05-2024,28-05-2024,Aizawl,Aizawl,943.522,GSI-82BF38393B86,0.9,debris_slide,Aizawl-Thenzawl-Lunglei Highway,possible_duplicate,false,false,36.884335,Slide number: MZ/AZL/84A10/2024/085 | State: Mizoram | District: Aizawl | Location: Aizawl-Thenzawl-Lunglei Highway | Latitude: 23.67138889 | Longitude: 92.72361111 | Material: Debris | Movement: Slide | History: 28 May 2024,578,landslide_report.pdf,Mizoram,GSI-REVIEW-002086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72358881976201,23.671490242193762]}"
00000000000000000202_0,28-05-2024,28-05-2024,Aizawl,Aizawl,829.4226,GSI-3B2E36CAECA0,0.9,debris_slide,Aizawl-Thenzawl-Lunglei Highway,possible_duplicate,false,false,36.380432,Slide number: MZ/AZL/84A10/2024/087 | State: Mizoram | District: Aizawl | Location: Aizawl-Thenzawl-Lunglei Highway | Latitude: 23.66666667 | Longitude: 92.72388889 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72385831434724,23.666639339659515]}"
00000000000000000203_0,28-05-2024,28-05-2024,Aizawl,Aizawl,840.1431,GSI-9EADCE6400C7,0.9,debris_slide,"Kelsih, Aizawl",possible_duplicate,false,false,37.753746,"Slide number: MZ/AZL/84A10/2024/091 | State: Mizoram | District: Aizawl | Location: Kelsih, Aizawl | Latitude: 23.635 | Longitude: 92.72361111 | Material: Debris | Movement: Slide | History: 28 May 2024",579,landslide_report.pdf,Mizoram,GSI-REVIEW-002088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72358881976201,23.63510847318692]}"
00000000000000000204_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1506.3326,GSI-843D49D0F5C9,0.9,debris_slide,"Chamring to Hmuifang Road, Aizawl",possible_duplicate,false,false,23.186897,"Slide number: MZ/AZL/84A15/2024/092 | State: Mizoram | District: Aizawl | Location: Chamring to Hmuifang Road, Aizawl | Latitude: 23.43277778 | Longitude: 92.76111111 | Material: Debris | Movement: Slide | History: 28 May 2024",579,landslide_report.pdf,Mizoram,GSI-REVIEW-002089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7610485671098,23.432718039674793]}"
00000000000000000205_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1320.3474,GSI-FB0A66FE611A,0.9,debris_slide,"Midum Kham, Sumsuih",,false,false,52.771084,"Slide number: MZ/AZL/84A10/2024/093 | State: Mizoram | District: Aizawl | Location: Midum Kham, Sumsuih | Latitude: 23.46777778 | Longitude: 92.74111111 | Material: Debris | Movement: Slide | History: 28 May 2024",579,landslide_report.pdf,Mizoram,GSI-REVIEW-002090,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74110596780234,23.467752335755453]}"
00000000000000000209_0,28-05-2024,28-05-2024,Aizawl,Aizawl,901.2278,GSI-0751DB697037,0.9,debris_slide,Thiak to Maubuang,possible_duplicate,false,false,27.545454,Slide number: MZ/AZL/84A11/2024/098 | State: Mizoram | District: Aizawl | Location: Thiak to Maubuang | Latitude: 23.49722222 | Longitude: 92.70333333 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70337672586932,23.49712724554616]}"
0000000000000000020a_0,28-05-2024,28-05-2024,Aizawl,Aizawl,780.7276,GSI-981B4E23F369,0.9,debris_slide,Maubuang to Sateek,possible_duplicate,false,false,38.097084,Slide number: MZ/AZL/84A10/2024/099 | State: Mizoram | District: Aizawl | Location: Maubuang to Sateek | Latitude: 23.51361111 | Longitude: 92.69833333 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69825632874984,23.51356641524555]}"
0000000000000000020b_0,28-05-2024,28-05-2024,Aizawl,Aizawl,857.4564,GSI-D0243A00AED3,0.9,debris_slide,Sateek,possible_duplicate,false,false,35.170982,Slide number: MZ/AZL/84A10/2024/100 | State: Mizoram | District: Aizawl | Location: Sateek | Latitude: 23.53666667 | Longitude: 92.6975 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69744784499413,23.53674294957583]}"
0000000000000000020f_0,28-05-2024,28-05-2024,Aizawl,Aizawl,988.6404,GSI-2F0F2D5C5F4C,0.9,debris_slide,Phulpui,possible_duplicate,false,false,31.728056,Slide number: MZ/AZL/84A10/2024/104 | State: Mizoram | District: Aizawl | Location: Phulpui | Latitude: 23.53083333 | Longitude: 92.73055556 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73059567897815,23.530814068700643]}"
00000000000000000210_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1045.5695,GSI-C246BD6781D1,0.9,debris_slide,Phulpui,possible_duplicate,false,false,35.010017,Slide number: MZ/AZL/84A10/2024/105 | State: Mizoram | District: Aizawl | Location: Phulpui | Latitude: 23.53111111 | Longitude: 92.73361111 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73356011941574,23.53108356328588]}"
00000000000000000211_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1056.5875,GSI-360573093303,0.9,debris_slide,Phulpui,possible_duplicate,false,false,37.67446,Slide number: MZ/AZL/84A10/2024/106 | State: Mizoram | District: Aizawl | Location: Phulpui | Latitude: 23.53083333 | Longitude: 92.73333333 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7332906248305,23.530814068700643]}"
00000000000000000212_0,28-05-2024,28-05-2024,Aizawl,Aizawl,834.4668,GSI-A7D6E021B8EC,0.9,debris_slide,Aibawk,possible_duplicate,false,false,40.013462,Slide number: MZ/AZL/84A10/2024/107 | State: Mizoram | District: Aizawl | Location: Aibawk | Latitude: 23.56388889 | Longitude: 92.70805556 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70795813381832,23.563961902684653]}"
00000000000000000213_0,28-05-2024,28-05-2024,Aizawl,Aizawl,839.70953,GSI-A5FCE1D34E2C,0.9,debris_slide,Aibawk,possible_duplicate,false,false,39.05741,Slide number: MZ/AZL/84A10/2024/108 | State: Mizoram | District: Aizawl | Location: Aibawk | Latitude: 23.56416667 | Longitude: 92.70805556 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70795813381832,23.56423139726989]}"
00000000000000000214_0,28-05-2024,28-05-2024,Aizawl,Aizawl,851.62274,GSI-0911A74BD322,0.9,debris_slide,Aibawk,possible_duplicate,false,false,34.865204,Slide number: MZ/AZL/84A10/2024/109 | State: Mizoram | District: Aizawl | Location: Aibawk | Latitude: 23.565 | Longitude: 92.70777778 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7076886392331,23.565039881025598]}"
00000000000000000215_0,28-05-2024,28-05-2024,Aizawl,Aizawl,850.8963,GSI-EB24784E0F22,0.9,debris_slide,Aibawk,possible_duplicate,false,false,25.65067,Slide number: MZ/AZL/84A10/2024/110 | State: Mizoram | District: Aizawl | Location: Aibawk | Latitude: 23.56666667 | Longitude: 92.70888889 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70876661757404,23.56665684853701]}"
00000000000000000216_0,28-05-2024,28-05-2024,Aizawl,Aizawl,996.90283,GSI-0593E79EF67E,0.9,debris_slide,"BSUP, Durtlang",possible_duplicate,false,false,21.324865,"Slide number: MZ/AZL/84A09/2024/111 | State: Mizoram | District: Aizawl | Location: BSUP, Durtlang | Latitude: 23.77305556 | Longitude: 92.74361111 | Material: Debris | Movement: Slide | History: 28 May 2024",579,landslide_report.pdf,Mizoram,GSI-REVIEW-002107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74353141906946,23.77308970082768]}"
00000000000000000217_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1115.9095,GSI-D1AC23A4BBB4,0.9,debris_slide,Muthi,possible_duplicate,false,false,28.336641,Slide number: MZ/AZL/84A13/2024/112 | State: Mizoram | District: Aizawl | Location: Muthi | Latitude: 23.77472222 | Longitude: 92.76194444 | Material: Debris | Movement: Slide | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7618570508655,23.774706668339093]}"
